-74.115675,40.354231
139.706056,35.680006
-93.183672,44.782087
-82.392034,34.852567
-72.690923,41.795004
-123.083347,44.051762
-86.782777,36.033116
-119.693468,34.421961
-81.848197,41.451705
-105.093241,39.975352
-70.254314,43.661615
-117.647024,33.451624
-74.526034,40.563625
126.977969,37.566535
-117.226840,34.068120
-82.964341,42.531567
-96.883917,32.950111
-84.189657,39.753990
-72.564617,41.834300
-81.037031,34.000302
-73.196784,44.480551
-118.826450,34.164183
-74.273485,40.947984
-73.218112,41.169910
-97.337545,37.692236
-111.878983,40.594223
-117.224743,32.792575
-71.459545,42.753148
-93.274435,45.099325
-88.313239,41.826902
-82.790916,27.954745
-91.154551,30.450746
-87.970507,42.213336
-122.191604,47.786859
-86.526386,39.165325
-117.397065,33.955129
-96.700327,43.549975
-82.248418,27.916104
-74.918283,40.113073
112.741673,-7.267715
-122.199018,47.987897
-70.907884,42.522601
-77.420152,38.822386
-79.794480,36.072541
-84.437580,33.650284
-80.051922,26.708358
-70.963815,42.242849
-73.380555,40.867174
-95.992775,36.153982
100.615515,13.786798
-121.244884,38.720351
-43.209587,-22.903539
-86.799241,33.485813
-81.407571,28.291956
-81.515753,27.664827
-87.714618,41.720707
-77.219132,38.742388
-81.101570,32.062688
-81.556476,28.529050
-74.425927,39.362944
-82.324826,29.651634
-73.451406,41.347679
-78.752937,42.933131
-87.209841,30.412754
-90.541079,41.522728
-94.819128,38.881396
-88.413884,44.260170
-74.793584,40.219491
37.623850,55.748350
-119.772366,36.747727
-71.186770,42.195567
-73.064781,41.243691
-122.361738,47.298368
-117.563958,33.883084
-118.168371,33.972575
-80.070082,26.488842
101.675560,3.134276
-95.235250,38.971669
-88.236703,40.113841
-71.450714,42.434621
-84.046490,34.077502
-90.551750,38.610185
-122.789655,45.427717
-99.901813,31.968599
-71.123833,42.614251
-85.139351,41.079273
-86.636966,33.604979
-97.667405,30.494814
-73.751230,42.677206
-94.179476,36.359583
-122.020080,36.973905
-75.130148,40.167241
-88.992465,40.496203
-112.168611,33.362778
-122.276567,38.052928
-74.647413,40.525532
13.411400,52.523405
-71.449731,42.254939
-76.597789,39.417785
-86.868890,35.925064
-75.550509,39.735943
-87.779723,41.621842
-114.057222,51.045000
-75.705133,45.401091
-80.334347,26.138844
-73.934795,41.218338
-81.947806,28.038268
-76.890546,40.273525
-71.222776,42.560627
-76.499607,38.981804
-76.888144,39.095611
-71.790837,42.259057
-122.344463,47.805292
-83.110031,40.100428
-92.284850,34.751436
-73.062311,40.766794
113.921327,-0.789275
-86.376761,39.712229
-80.599305,28.065487
-93.629079,44.899437
-90.203934,29.986731
-71.465884,42.989516
-73.925648,41.706869
-88.270689,42.298562
-122.028410,47.531790
-82.941110,40.130470
-72.208619,40.960489
-77.411268,39.413043
-83.008417,42.652639
-75.338171,39.918617
-82.915279,42.439222
-74.575335,39.331049
-86.586104,34.730369
-117.165718,33.509594
-122.298889,38.304722
-94.376667,42.016667
-73.082884,41.506295
-88.232135,43.016447
-84.519375,34.101487
-81.023540,29.211118
-77.944710,34.225725
-122.716740,38.440956
-112.583777,33.370320
-97.396381,27.800583
-73.846264,41.274174
115.211340,-8.664363
55.311667,25.264444
-80.828389,35.547746
-71.437066,42.135343
-75.366525,40.615663
-85.309680,35.045630
-84.988933,32.461914
-75.925530,42.101790
-104.796156,39.565527
-117.355809,34.098657
-87.956408,43.183539
-103.347315,20.676282
98.677329,3.584888
-84.495136,38.031714
-92.100833,46.780295
-119.258366,34.265900
4.892317,52.372964
-122.488225,48.759553
-74.312525,40.304131
-77.857595,40.793500
-73.078147,40.880314
-93.228284,44.664687
-75.602138,39.961863
-81.873312,26.644069
121.015826,14.594446
-105.106372,40.163121
-81.523974,41.474166
-121.298145,38.624571
-76.727745,39.962598
-74.148139,39.941877
-95.689019,39.055823
-71.584807,42.281780
-83.179629,42.253048
-83.992204,33.932308
-84.329072,33.568981
-76.813619,38.998543
-118.810089,34.005008
-84.585628,39.024605
-158.003045,21.377810
-78.476678,38.029306
-96.348914,30.644265
-94.124312,36.256130
-80.672888,28.329702
-82.530653,27.336435
-111.950704,33.833372
-86.587861,36.198726
-80.318891,25.845672
-84.497369,39.356577
-70.178637,42.058436
-88.203818,41.605642
-88.293060,42.192316
-114.624397,32.725325
-76.501881,42.443961
-94.685900,46.729553
151.204776,-33.860630
-74.519876,40.373159
-87.863381,42.893250
-122.661486,45.638728
-86.390270,35.845621
-101.855167,33.577863
-79.850786,40.419623
-80.196108,40.511683
-149.900278,61.218056
-77.513341,37.659450
-96.787294,46.876820
-72.105279,41.358071
-87.782852,42.726131
-80.244216,36.099860
121.473704,31.230393
-70.570740,-33.425741
-94.165861,36.057277
-87.492653,41.531177
-76.316317,40.028987
-122.411027,45.522317
-80.499938,43.451576
-95.631976,29.619540
-75.752157,39.694524
-66.110700,18.433951
-58.371865,-34.611996
-91.669787,41.998123
110.366032,-7.797469
-80.085059,42.129224
-75.490863,40.121077
-89.590835,40.694044
-77.194525,41.203322
-117.426047,47.658780
-97.125183,33.207822
-111.688921,40.286236
-93.296643,37.213611
-96.590484,32.939877
-75.491983,40.629452
-88.284169,42.087315
-81.395321,30.282790
-112.315721,34.610024
-71.433390,41.712166
-87.903899,41.605021
-75.132053,40.290735
-71.198007,42.062429
-70.772262,43.074149
-88.542614,44.024706
-90.534779,38.780919
-105.221100,39.755543
-83.671603,41.589843
-74.602103,40.647388
-95.236650,30.008067
-121.892800,36.596899
-121.737315,37.975339
-81.190469,28.664152
-81.449698,41.380587
-122.976122,45.525411
-104.856090,39.372212
-76.491171,39.346098
-81.407345,41.169187
-79.627966,43.552116
-75.089601,38.728941
34.788657,32.059502
-91.570163,41.681378
28.976960,41.005270
-122.857687,38.596698
-122.630709,45.408634
-70.867358,43.190098
-86.889538,40.420688
144.966681,-37.809054
-78.842500,39.587222
-122.904727,47.038967
-77.451195,43.137369
-81.587007,41.363863
-88.117326,43.207267
-80.579511,35.408752
-100.309201,25.673211
-74.963505,39.743390
-82.550436,35.600590
-84.624147,33.828295
-88.787868,43.784440
-88.027642,44.507896
-120.995098,37.637090
-119.845820,34.423557
-92.469899,44.021631
-76.391668,36.998922
-118.781482,34.269447
-112.468502,34.540024
-101.831297,35.221997
-116.530054,33.820667
106.624447,-6.183966
-114.322455,34.483901
-121.768009,37.681875
-121.655501,36.677737
-111.757352,32.879502
-106.562544,39.641768
-73.937869,42.819781
-87.888394,42.368712
-89.083954,42.284992
-120.659616,35.282752
-120.435719,34.953034
-84.140193,34.207320
-83.548378,41.661911
-121.738197,38.545004
-71.379054,42.638247
-84.128742,39.670073
-123.035096,44.942897
-89.404602,40.631094
-116.237127,33.707581
-74.611428,40.856695
-80.752608,32.216316
-81.842869,41.337698
114.109497,22.396428
-88.124873,42.183300
-71.954879,41.372844
-78.656894,37.431573
-81.794810,26.142036
-6.269303,53.342887
-74.028413,41.447731
-111.760990,34.869740
-97.478095,35.652832
-121.851463,38.018269
-93.920720,29.938272
-98.231603,26.202689
-121.371618,38.408799
-87.556695,37.974586
-111.995420,41.190531
-122.418960,38.456546
107.148452,-6.247447
-72.823186,41.482906
-88.043054,30.694357
-97.825752,30.517466
-95.824396,29.785785
-72.579575,42.351674
-75.951442,40.387864
-123.361905,48.433061
-119.018713,35.373292
-122.669804,47.605797
-111.497973,40.646062
-86.845937,21.158964
-3.700910,40.417455
-93.097702,41.878002
-85.480783,32.609857
-95.417160,30.079941
-121.290780,37.957702
-75.668077,41.446016
-121.654390,37.130501
12.589943,55.686826
-85.620632,44.763057
-113.490452,53.543564
-118.154163,34.686785
-82.007049,33.475867
-104.820246,41.139981
-71.616452,-33.050462
-71.327286,42.880643
-79.759924,43.685271
8.680506,50.111512
-108.742584,35.528078
-119.702919,36.825228
-79.286368,42.115474
-72.287952,43.680856
-121.315310,44.058173
-88.402632,43.096171
-106.763654,32.319940
-88.051727,41.641871
-75.887471,41.255845
24.937730,60.169954
-78.782601,42.765354
-80.412689,37.204643
-76.707457,37.270702
-84.105633,9.958968
-72.635234,41.634591
-82.234904,34.935238
-70.951257,42.059813
-122.150053,38.041182
-86.528320,30.408167
-89.797982,35.111360
-70.597742,41.486201
-96.895365,32.598960
-73.415723,41.577224
-73.666619,41.220398
-88.445568,41.618532
-76.885687,38.658779
-77.182127,39.249469
